crop_code,crop_name,crop_name_en,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code,Note / Variety Name
66397,ΡΟΔΑΚΙΝΑ PRO_520 (CINCA),PRO 520 (Cinca) Peaches,PRO 520 (Cinca) Peaches,peach,3303011100,0,EL,Technical breeder code/name.
66398,ΡΟΔΑΚΙΝΑ PRO_C_67 (YUSO),PRO C 67 (Yuso) Peaches,PRO C 67 (Yuso) Peaches,peach,3303011100,0,EL,Technical breeder code/name.
66399,ΡΟΔΑΚΙΝΑ PRO 545 (JERTE),PRO 545 (Jerte) Peaches,PRO 545 (Jerte) Peaches,peach,3303011100,0,EL,Technical breeder code/name.
66400,ΡΟΔΑΚΙΝΑ PRO 561 (EBRO),PRO 561 (Ebro) Peaches,PRO 561 (Ebro) Peaches,peach,3303011100,0,EL,Technical breeder code/name.
66401,ΡΟΔΑΚΙΝΑ PRO 796 (DUERO),PRO 796 (Duero) Peaches,PRO 796 (Duero) Peaches,peach,3303011100,0,EL,Technical breeder code/name.
66402,ΡΟΔΑΚΙΝΑ PRO 798 (TIETAR),PRO 798 (Tietar) Peaches,PRO 798 (Tietar) Peaches,peach,3303011100,0,EL,Technical breeder code/name.
66411,ΡΟΔΑΚΙΝΑ SUGAR TIME,Sugar Time Peaches,Sugar Time Peaches,peach,3303011100,0,EL,Early high-sugar variety.
66415,ΡΟΔΑΚΙΝΑ SUMMER RICH,Summer Rich Peaches,Summer Rich Peaches,peach,3303011100,0,EL,Yellow-flesh variety.
66416,ΡΟΔΑΚΙΝΑ KAWEAH,Kaweah Peaches,Kaweah Peaches,peach,3303011100,0,EL,Late-season variety.
66417,ΡΟΔΑΚΙΝΑ PLATIBELLE,Platibelle Peaches,Platibelle Peaches,peach,3303011100,0,EL,Flat (donut) peach variety.
66418,ΡΟΔΑΚΙΝΑ PLATIMOON,Platimoon Peaches,Platimoon Peaches,peach,3303011100,0,EL,Flat (donut) peach variety.
66419,ΡΟΔΑΚΙΝΑ PLATIFUN,Platifun Peaches,Platifun Peaches,peach,3303011100,0,EL,Flat (donut) peach variety.
66420,ΡΟΔΑΚΙΝΑ PLATIFIRST,Platifirst Peaches,Platifirst Peaches,peach,3303011100,0,EL,Early flat (donut) peach variety.
66421,ΡΟΔΑΚΙΝΑ CARIOCA,Carioca Peaches,Carioca Peaches,peach,3303011100,0,EL,Cultivar name.
66424,ΡΟΔΑΚΙΝΑ ZAISULA (ROYAL PRIDE),Zaisula (Royal Pride) Peaches,Zaisula (Royal Pride) Peaches,peach,3303011100,0,EL,Cultivar trade name.
66425,ΡΟΔΑΚΙΝΑ ISFROPLAT 4 (UFO 4),Isfroplat 4 (UFO 4) Peaches,Isfroplat 4 (UFO 4) Peaches,peach,3303011100,0,EL,Flat peach series.
66426,ΡΟΔΑΚΙΝΑ ISFROPLAT 5 (UFO 5),Isfroplat 5 (UFO 5) Peaches,Isfroplat 5 (UFO 5) Peaches,peach,3303011100,0,EL,Flat peach series.
66427,ΡΟΔΑΚΙΝΑ ISFROPLAT 8 (UFO 8),Isfroplat 8 (UFO 8) Peaches,Isfroplat 8 (UFO 8) Peaches,peach,3303011100,0,EL,Flat peach series.
66428,ΡΟΔΑΚΙΝΑ ZAIBIJI (ROYAL SWEET),Zaibiji (Royal Sweet) Peaches,Zaibiji (Royal Sweet) Peaches,peach,3303011100,0,EL,Cultivar trade name.
66429,ΡΟΔΑΚΙΝΑ RED VALLEY,Red Valley Peaches,Red Valley Peaches,peach,3303011100,0,EL,Cultivar name.
66435,ΡΟΔΑΚΙΝΑ MAY CREST,May Crest Peaches,May Crest Peaches,peach,3303011100,0,EL,Very early season variety.
66436,ΡΟΔΑΚΙΝΑ ZAILATI (GLADYS),Zailati (Gladys) Peaches,Zailati (Gladys) Peaches,peach,3303011100,0,EL,Cultivar trade name.
66440,ΡΟΔΑΚΙΝΑ FLATREINE (ASF 0796),Flatreine (ASF 0796) Peaches,Flatreine (ASF 0796) Peaches,peach,3303011100,0,EL,Flat peach variety.
66441,ΡΟΔΑΚΙΝΑ FLATSTAR (ASF 0798),Flatstar (ASF 0798) Peaches,Flatstar (ASF 0798) Peaches,peach,3303011100,0,EL,Flat peach variety.
66442,ΡΟΔΑΚΙΝΑ MAILLARFLAΤ (SWEET CUP),Maillarflat (Sweet Cup) Peaches,Maillarflat (Sweet Cup) Peaches,peach,3303011100,0,EL,Flat peach variety.
66443,ΡΟΔΑΚΙΝΑ PRO 514 (EXTREME 514),PRO 514 (Extreme 514) Peaches,PRO 514 (Extreme 514) Peaches,peach,3303011100,0,EL,"Part of the ""Extreme"" series."
66444,ΡΟΔΑΚΙΝΑ PRO 725 (EXTREME 725),PRO 725 (Extreme 725) Peaches,PRO 725 (Extreme 725) Peaches,peach,3303011100,0,EL,"Part of the ""Extreme"" series."
66445,ΡΟΔΑΚΙΝΑ PRO 436 (EXTREME 436),PRO 436 (Extreme 436) Peaches,PRO 436 (Extreme 436) Peaches,peach,3303011100,0,EL,"Part of the ""Extreme"" series."
66446,ΡΟΔΑΚΙΝΑ PRO 460 (EXTREME 460),PRO 460 (Extreme 460) Peaches,PRO 460 (Extreme 460) Peaches,peach,3303011100,0,EL,"Part of the ""Extreme"" series."
66447,ΡΟΔΑΚΙΝΑ PRO 568 (EXTREME 568),PRO 568 (Extreme 568) Peaches,PRO 568 (Extreme 568) Peaches,peach,3303011100,0,EL,"Part of the ""Extreme"" series."
66465,ΡΟΔΑΚΙΝΑ ZEE DIAMOND,Zee Diamond Peaches,Zee Diamond Peaches,peach,3303011100,0,EL,Early yellow-flesh variety.
66470,ΡΟΔΑΚΙΝΑ ZAITRETA (RED FALL),Zaitreta (Red Fall) Peaches,Zaitreta (Red Fall) Peaches,peach,3303011100,0,EL,Late-season variety.
66473,ΡΟΔΑΚΙΝΑ ZEE LADY,Zee Lady Peaches,Zee Lady Peaches,peach,3303011100,0,EL,Large mid-to-late season peach.
66483,ΡΟΔΑΚΙΝΑ EARLY MAYCREST,Early Maycrest Peaches,Early Maycrest Peaches,peach,3303011100,0,EL,Early variant of Maycrest.
66484,ΡΟΔΑΚΙΝΑ PULCHRA,Pulchra Peaches,Pulchra Peaches,peach,3303011100,0,EL,Cultivar name.
66485,ΡΟΔΑΚΙΝΑ STARCREST,Starcrest Peaches,Starcrest Peaches,peach,3303011100,0,EL,Very early variety.
66486,ΡΟΔΑΚΙΝΑ PRO C 1 (EARLY FRESH),PRO C 1 (Early Fresh) Peaches,PRO C 1 (Early Fresh) Peaches,peach,3303011100,0,EL,Early season technical cultivar.
66487,ΡΟΔΑΚΙΝΑ BOLERO,Bolero Peaches,Bolero Peaches,peach,3303011100,0,EL,Cultivar name.
66488,ΡΟΔΑΚΙΝΑ FERGOLD,Fergold Peaches,Fergold Peaches,peach,3303011100,0,EL,Cultivar name.
66489,ΡΟΔΑΚΙΝΑ BABYLONE,Babylone Peaches,Babylone Peaches,peach,3303011100,0,EL,Cultivar name.
66490,ΡΟΔΑΚΙΝΑ ISFROPLAT 3 (UFO 3),Isfroplat 3 (UFO 3) Peaches,Isfroplat 3 (UFO 3) Peaches,peach,3303011100,0,EL,Flat peach series.
66491,ΡΟΔΑΚΙΝΑ OSIRIS,Osiris Peaches,Osiris Peaches,peach,3303011100,0,EL,Cultivar name.
66492,ΡΟΔΑΚΙΝΑ FILOE,Filoe Peaches,Filoe Peaches,peach,3303011100,0,EL,Cultivar name.
66493,ΡΟΔΑΚΙΝΑ SAMANTHA,Samantha Peaches,Samantha Peaches,peach,3303011100,0,EL,Cultivar name.
66531,ΡΟΔΑΚΙΝΑ ISFROPLAT 7 (UFO 7),Isfroplat 7 (UFO 7) Peaches,Isfroplat 7 (UFO 7) Peaches,peach,3303011100,0,EL,Flat peach series.
66532,ΡΟΔΑΚΙΝΑ ISFROPLAT 9 (UFO 9),Isfroplat 9 (UFO 9) Peaches,Isfroplat 9 (UFO 9) Peaches,peach,3303011100,0,EL,Flat peach series.
66537,ΡΟΔΑΚΙNΑ ROME STAR,Rome Star Peaches,Rome Star Peaches,peach,3303011100,0,EL,Yellow-flesh variety.
66544,ΡΟΔΑΚΙΝΑ PESCO (ROYAL ESTATE),Pesco (Royal Estate) Peaches,Pesco (Royal Estate) Peaches,peach,3303011100,0,EL,"""Pesco"" is Italian for peach."
66545,ΡΟΔΑΚΙΝΑ ANDROSS,Andross Peaches,Andross Peaches,peach,3303011100,0,EL,Popular clingstone variety for canning.
66559,ΡΟΔΆΚΙΝΑ ΠΛΑΤΎΚΑΡΠΑ KIWANI,Flat-fruited Kiwani Peaches,Flat-fruited Kiwani Peaches,peach,3303011100,0,EL,Donut/Flat peach variety.
66560,ΡΟΔΆΚΙΝΑ ΠΛΑΤΎΚΑΡΠΑ ZODIAC,Flat-fruited Zodiac Peaches,Flat-fruited Zodiac Peaches,peach,3303011100,0,EL,"A ""donut"" or Saturn peach variety."
66561,ΡΟΔΆΚΙΝΑ ΠΛΑΤΎΚΑΡΠΑ CONTESSA,Flat-fruited Contessa Peaches,Flat-fruited Contessa Peaches,peach,3303011100,0,EL,"A ""donut"" or Saturn peach variety."
66562,ΡΟΔΆΚΙΝΑ ΠΛΑΤΎΚΑΡΠΑ CYCLADE,Flat-fruited Cyclade Peaches,Flat-fruited Cyclade Peaches,peach,3303011100,0,EL,"A ""donut"" or Saturn peach variety."
66580,ΡΟΔΆΚΙΝΑ ASTORIA,Astoria Peaches,Astoria Peaches,peach,3303011100,0,EL,Cultivar name.
66581,ΡΟΔΆΚΙΝΑ POMPADOUR,Pompadour Peaches,Pompadour Peaches,peach,3303011100,0,EL,Cultivar name.
66582,ΡΟΔΆΚΙΝΑ LOLA,Lola Peaches,Lola Peaches,peach,3303011100,0,EL,Cultivar name.
66583,ΡΟΔΆΚΙΝΑ ARTEMIS,Artemis Peaches,Artemis Peaches,peach,3303011100,0,EL,Cultivar name (named after the Greek goddess).
66584,ΡΟΔΆΚΙΝΑ CARLA,Carla Peaches,Carla Peaches,peach,3303011100,0,EL,Cultivar name.
66585,ΡΟΔΆΚΙΝΑ PAMPANA,Pampana Peaches,Pampana Peaches,peach,3303011100,0,EL,Cultivar name.
66586,ΡΟΔΆΚΙΝΑ ARIZONA,Arizona Peaches,Arizona Peaches,peach,3303011100,0,EL,Cultivar name.
66587,ΡΟΔΆΚΙΝΑ SOLEDORA,Soledora Peaches,Soledora Peaches,peach,3303011100,0,EL,Cultivar name.
66588,ΡΟΔΆΚΙΝΑ FOTON RED,Foton Red Peaches,Foton Red Peaches,peach,3303011100,0,EL,"Likely ""Photon Red"" (transliterated)."
66589,ΡΟΔΆΚΙΝΑ ZAIRISUP,Zairisup Peaches,Zairisup Peaches,peach,3303011100,0,EL,Breeder designation (likely part of the Zaiger series).
66590,ΡΟΔΆΚΙΝΑ BRITTNEY LANE,Brittney Lane Peaches,Brittney Lane Peaches,peach,3303011100,0,EL,Early-season yellow-flesh variety.
66591,ΡΟΔΆΚΙΝΑ ZAIMAJAL,Zaimajal Peaches,Zaimajal Peaches,peach,3303011100,0,EL,Breeder designation/cultivar name.
66592,ΡΟΔΆΚΙΝΑ ZAI719PJ,ZAI719PJ Peaches,ZAI719PJ Peaches,peach,3303011100,0,EL,Technical breeder code.
66593,ΡΟΔΆΚΙΝΑ SWEET DREAM,Sweet Dream Peaches,Sweet Dream Peaches,peach,3303011100,0,EL,Yellow-flesh variety known for high sugar content.
66594,ΡΟΔΆΚΙΝΑ ZAIGADI,Zaigadi Peaches,Zaigadi Peaches,peach,3303011100,0,EL,Breeder designation/cultivar name.
66595,ΡΟΔΆΚΙΝΑ SWEET HENRY,Sweet Henry Peaches,Sweet Henry Peaches,peach,3303011100,0,EL,Cultivar name.
66596,ΡΟΔΆΚΙΝΑ LAMBADA,Lambada Peaches,Lambada Peaches,peach,3303011100,0,EL,Cultivar name.
8131,ΑΧΛΑΔΙΕΣ Β,Pears B,Pears B,pears,3303011200,0,EL,Likely a quality or size grading category.
8757,ΑΧΛΑΔΙΑ - ΑΧΤΣΕΔΕΣ ΛΕΣΒΟΥ,Pears - Achtsedes of Lesvos,Pears - Achtsedes of Lesvos,pears,3303011200,0,EL,A traditional local variety from the island of Lesvos.
8758,ΑΧΛΑΔΙΑ - ΜΠΟΥΣΔΟΥΒΑΝΤΙΚΟ,Pears - Bousdouvantiko,Pears - Bousdouvantiko,pears,3303011200,0,EL,A traditional Greek variety.
8759,ΑΧΛΑΔΙΑ - ΑΥΓΟΥΣΤΙΑΤΙΚΟ,Pears - Avgoustiatiko,Pears - Avgoustiatiko,pears,3303011200,0,EL,An August-ripening variety.
14004,ΑΧΛΑΔΙΕΣ Α,Pears A,Pears A,pears,3303011200,0,EL,Likely a quality or size grading category.
14032,ΑΧΛΑΔΙΑ ΚΟΝΤΟΥΛΕΣ - ABATE FETEL,Kontoules Pears - Abate Fetel,Kontoules Pears - Abate Fetel,pears,3303011200,0,EL,"A comparison or mix of the local ""Kontoula"" and the Italian ""Abate Fetel""."
45110,ΠΕΠΙΝΟ (Solanum muricatum),Pepino Melon,Pepino Melon,melon,3301140300,0,EL,"Species Exception: This is a Pepino Melon, not a pear."
66314,ΑΧΛΑΔΙΑ ΣΙΣΥ,Sissy Pears,Sissy Pears,pears,3303011200,0,EL,Likely a specific cultivar name.
67001,ΑΧΛΑΔΙΑ ΑΠΟΣΤΟΛΙΑΤΙΚΑ,Apostoliatika Pears,Apostoliatika Pears,pears,3303011200,0,EL,A variety named for ripening around the feast of the Apostles (late June).
67002,ΑΧΛΑΔΙΑ ΜΟΣΧΑΠΙΔΟ,Moschapido Pears,Moschapido Pears,pears,3303011200,0,EL,"A fragrant, traditional Greek variety."
67003,ΑΧΛΑΔΙΑ ΜΟΣΧΑΡΔΙΝΙ,Moschardini Pears,Moschardini Pears,pears,3303011200,0,EL,A traditional aromatic variety.
67004,"ΑΧΛΑΔΙΑ ΑΧΤΣΕΣ, ΜΥΤΙΛΗΝ.","Achtses Pears, Mytilene","Achtses Pears, Mytilene",pears,3303011200,0,EL,"A variety from Mytilene, Lesvos."
67005,ΑΧΛΑΔΙΑ ΖΕΝΤΙΛΕ,Gentile Pears,Gentile Pears,pears,3303011200,0,EL,"Likely the ""Gentile"" variety (transliterated)."
67006,ΑΧΛΑΔΙΑ ΚΟΣΣΙΑ,Coscia Pears,Coscia Pears,pears,3303011200,0,EL,A popular early-summer Italian variety.
67007,ΑΧΛΑΔΙΑ ΝΤ. ΓΚΙΓΙΟ,Dr. Guyot Pears,Dr. Guyot Pears,pears,3303011200,0,EL,"Transliteration of the ""Docteur Jules Guyot"" variety."
67008,ΑΧΛΑΔΙΑ ΚΟΝΤΟΥΛΕΣ,Kontoules Pears,Kontoules Pears,pears,3303011200,0,EL,"A famous small, very sweet traditional Greek variety."
67009,ΑΧΛΑΔΙΑ ΜΟΡΕΤΤΙΝΙ,Morettini Pears,Morettini Pears,pears,3303011200,0,EL,"Referring to the ""Santa Maria Morettini"" variety."
67010,ΑΧΛΑΔΙΑ ΔΟΥΚΕΣΣΑ,Duchess Pears,Duchess Pears,pears,3303011200,0,EL,"Transliteration of ""Duchesse d'Angoulême""."
67011,ΑΧΛΑΔΙΑ ΣΑΝΤΑ ΜΑΡΙΑ,Santa Maria Pears,Santa Maria Pears,pears,3303011200,0,EL,A widely grown early-summer variety.
67012,ΑΧΛΑΔΙΑ ΟΥΪΛΛΙΑΜΣ,Williams Pears,Williams Pears,pears,3303011200,0,EL,Also known as Bartlett pears.
67013,ΑΧΛΑΔΙΑ ΚΟΚΚΙΝ. ΟΥΪΛΛΙΑΜΣ,Red Williams Pears,Red Williams Pears,pears,3303011200,0,EL,The red-skinned mutation of the Williams pear.
67014,ΑΧΛΑΔΙΑ ΚΡΥΣΤΑΛΛΙ,Krystalli Pears,Krystalli Pears,pears,3303011200,0,EL,One of the most common commercial varieties in Greece.
67015,ΑΧΛΑΔΙΑ ΜΠΕΡ ΑΡΝΤΥ,Beurre Hardy Pears,Beurre Hardy Pears,pears,3303011200,0,EL,A classic French dessert pear.
67016,ΑΧΛΑΔΙΑ ΚΑΪΖΕΡ,Kaiser Pears,Kaiser Pears,pears,3303011200,0,EL,"Also known as ""Bosc"" or ""Beurre Bosc""."
67017,"ΑΧΛΑΔΙΑ ΚΙΟΥΡΕ, ΚΑΜΠΑΝΕΣ","Cure Pears, Campanes","Cure Pears, Campanes",pears,3303011200,0,EL,"Also known as ""Vicar of Winkfield""."
67018,ΑΧΛΑΔΙΑ ΑΜΠΑΤ ΦΕΤΕΛ,Abate Fetel Pears,Abate Fetel Pears,pears,3303011200,0,EL,"A long, premium Italian variety."
67019,ΑΧΛΑΔΙΑ ΝΤΕΚΑΝΑ ΝΤΕ ΚΟΜΙΣΙΟ,Doyenne du Comice Pears,Doyenne du Comice Pears,pears,3303011200,0,EL,A high-quality dessert pear.
67020,ΑΧΛΑΔΙΑ ΠΑΣΣΑ ΚΡΑΣΣΑΝΑ,Passa Crassana Pears,Passa Crassana Pears,pears,3303011200,0,EL,A late-ripening winter variety.
67021,ΑΧΛΑΔΙΑ ΓΚΡΑΝΤ ΤΣΑΜΠΙΟΝ,Grand Champion Pears,Grand Champion Pears,pears,3303011200,0,EL,A russeted variety.
67022,ΑΧΛΑΔΙΑ ΚΟΝΦΕΡΕΝΣ,Conference Pears,Conference Pears,pears,3303011200,0,EL,A very popular European variety.
67023,ΑΧΛΑΔΙΑ ΧΑΪΛΑΝΤ,Highland Pears,Highland Pears,pears,3303011200,0,EL,A late-season variety.
67024,ΑΧΛΑΔΙΑ ΤΖΕΝΕΡΑΛ ΛΕΚΛΕΡΚ,General Leclerc Pears,General Leclerc Pears,pears,3303011200,0,EL,A French variety.
67025,ΑΧΛΑΔΙΑ ΣΕΡΠΟΥ,Serpou Pears,Serpou Pears,pears,3303011200,0,EL,Likely a specific or regional name.
67026,ΑΧΛΑΔΙΑ ΔΙΑΦ. ΕΓΧΩΡ. ΛΟΙΠ. ΠΟΙΚΙΛ.,Var. Other Domestic Varieties,Var. Other Domestic Varieties,pears,3303011200,0,EL,"A ""miscellaneous local"" category."
67027,ΑΧΛΑΔΙΑ ΔΙΑΣΤΑΥΡ. ΚΟΝΤΟΥΛΑΣ,Kontoula Crosses,Kontoula Crosses,pears,3303011200,0,EL,Hybrid varieties derived from the Kontoula pear.
67028,ΑΧΛΑΔΙΑ ΝΤΕΒΟΪ,DeVoe Pears,DeVoe Pears,pears,3303011200,0,EL,An American pear variety.
67029,ΑΧΛΑΔΙΑ ΝΑΣΙ,Nashi Pears,Nashi Pears,pears,3303011200,0,EL,Referring to Asian pears (Pyrus pyrifolia).
67030,ΑΧΛΑΔΙΑ ΚΙΦΙΡ,Kieffer Pears,Kieffer Pears,pears,3303011200,0,EL,A hybrid variety known for hardiness.
67031,ΑΧΛΑΔΙΑ ΕΤΡΟΥΣΚΑ,Etrusca Pears,Etrusca Pears,pears,3303011200,0,EL,An early-season Italian variety.
67032,ΑΧΛΑΔ. ΧΑΡΟΛΝΤ ΣΟΥΪΦΤ,Harold Swift Pears,Harold Swift Pears,pears,3303011200,0,EL,"Likely ""Harrow Sweet"" (transliterated incorrectly)."
67033,ΑΧΛΑΔΙΑ ΤΟΣΚΑ,Tosca Pears,Tosca Pears,pears,3303011200,0,EL,An early-season variety.
67034,ΑΧΛΑΔΙΑ ΠΑΚΑΜΣ,Packham's Pears,Packham's Pears,pears,3303011200,0,EL,"Specifically ""Packham's Triumph""."
67035,ΑΧΛΑΔΙΑ ΝΤΕΒΕΣΙ (DEVECI),Deveci Pears,Deveci Pears,pears,3303011200,0,EL,A large-fruited Turkish variety.
6702,ΜΠΙΖΕΛΙ / ΠΙΣΟ ΚΤΗΝΟΤΡΟΦΙΚΟ DODONI,Pea / Fodder Pea Dodoni,Pea / Fodder Pea Dodoni,peas,3301020600,0,EL,Pisum sativum (Fodder variety).
6705,ΜΠΙΖΕΛΙ / ΠΙΣΟ ΚΤΗΝΟΤΡΟΦΙΚΟ OLYMPOS,Pea / Fodder Pea Olympos,Pea / Fodder Pea Olympos,peas,3301020600,0,EL,Pisum sativum (Fodder variety).
10244,ΑΡΑΚΑΣ ΒΙΟΜΗΧΑΝΙΚΟΣ,Industrial Pea,Industrial Pea,peas,3301020600,0,EL,Peas intended for processing/canning.
10814,ΑΡΑΚΑΣ ΥΠΑΙΘΡΙΟΣ,Outdoor/Field Pea,Outdoor/Field Pea,peas,3301020600,0,EL,Fresh market peas grown outdoors.
25055,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ DODONI,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Pisum sativum grown for seed.
25059,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛI ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ ASSAS,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25060,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛI ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ DOVE,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25083,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ ARVIKA,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25084,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ ODYSSEAS,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25085,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ OLYMPOS,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25086,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ PISSO,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25087,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ RESPECT,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25088,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ RIF,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25149,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ LIVIOLETTA,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25151,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ LISA,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25152,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ ASCENSION,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25153,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ AVIRON,Fodder Fava Bean Seed Production,Fodder Fava Bean Seed Production,beans,3301020100,0,EL,Species Exception: Vicia faba.
25177,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ ANDREA,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25181,ΚΤΗΝΟΤΡΟΦΙΚΟ ΚΟΥΚΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ SCURO DI TORRE LAMA,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25182,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ GUIFREDO,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25184,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ NAVARRO,Fodder Fava Bean Seed Production,Fodder Fava Bean Seed Production,beans,3301020100,0,EL,Species Exception: Vicia faba.
25185,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ FORRIMAX,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25186,ΚΤΗΝΟΤΡΟΦΙΚΟ ΚΟΥΚΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ CHIARO DI TORRE LAMA,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25189,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ ENDURO,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25211,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ THISEAS,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25213,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ OSSA,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25214,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ SAOS,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25215,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ GUINDA,Fodder Pea Seed Production,Fodder Pea Seed Production,peas,3301020600,0,EL,Duplicate entry.
25230,ΚΤΗΝΟΤΡΟΦΙΚΟ ΜΠΙΖΕΛΙ ΣΠΟΡΟΠΑΡΑΓΩΓΗΣ ARKTA,Livioletta,Livioletta,peas,3301020600,0,EL,Fodder pea cultivar name.
38002,LIVIOLETTA,Papoules (Ochrus),Papoules (Ochrus),vetches,3301090305,0,EL,Species Exception: Lathyrus ochrus.
38012,ΠΑΠΟΥΛΕΣ (LATHYRUS OCHRUS),Pea / Fodder Pea Rif,Pea / Fodder Pea Rif,peas,3301020600,0,EL,Cultivar name.
80031,ΜΠΙΖΕΛΙ / ΠΙΣΟ ΚΤΗΝΟΤΡΟΦΙΚΟ RIF,Pea / Fodder Pea Odysseas,Pea / Fodder Pea Odysseas,peas,3301020600,0,EL,Cultivar name.
80044,ΜΠΙΖΕΛΙ / ΠΙΣΟ ΚΤΗΝΟΤΡΟΦΙΚΟ ODYSSEAS,Pea / Fodder Pea Pisso,Pea / Fodder Pea Pisso,peas,3301020600,0,EL,Cultivar name.
